      1.2642E+04     2382       5.8550E+02
      1.7575E+04     3275       5.5650E+02
      7.3748E+03     1392       3.2950E+02
      1.7532E+04     3273       7.3500E+02
      1.7980E+04     3468       7.0050E+02
      2.5070E+04     4689       9.3300E+02
      1.7876E+04     3443       6.8500E+02
      1.9936E+04     3734       8.6500E+02
      1.7972E+04     3378       6.1100E+02
      1.9744E+04     3709       7.7900E+02
      1.8119E+04     3453       7.9850E+02
      1.7686E+04     3354       6.8800E+02
      2.6943E+04     4993       1.0095E+03
      2.6954E+04     5033       1.0630E+03
      6.3342E+03     1165       2.5100E+02
      1.8135E+04     3480       6.1900E+02
      1.8764E+04     3582       6.4000E+02
      1.7886E+04     3389       6.6300E+02
      1.0181E+04     1918       3.7500E+02
      1.6228E+04     3118       6.1150E+02
      2.4118E+04     4599       8.8900E+02
      1.8968E+04     3521       7.5150E+02
      1.7913E+04     3383       5.6700E+02
      1.5406E+04     2888       6.0450E+02
      1.7739E+04     3288       6.1050E+02
      1.8339E+04     3457       7.2800E+02
      1.9569E+04     3668       6.8200E+02
      2.5385E+04     4738       1.0250E+03
      1.9834E+04     3834       6.2950E+02
      1.8237E+04     3478       6.1300E+02
      1.9658E+04     3704       7.7300E+02
      1.7584E+04     3301       6.9300E+02
      1.8167E+04     3413       6.7850E+02
      1.6476E+04     3125       6.1900E+02
      1.9039E+04     3527       7.2750E+02
      6.2785E+03     1164       2.5850E+02
      1.7311E+04     3216       6.5350E+02
      1.7958E+04     3351       7.2400E+02
      1.7850E+04     3353       6.7700E+02
      1.7851E+04     3418       7.4350E+02
      2.2958E+04     4380       8.4350E+02
      1.8169E+04     3429       7.6650E+02
      1.8348E+04     3478       6.8000E+02
      2.3951E+04     4417       9.0050E+02
      1.7749E+04     3331       6.0400E+02
      1.8341E+04     3457       8.9950E+02
      1.9878E+04     3768       7.2650E+02
      1.9736E+04     3645       6.8000E+02
      7.6771E+03     1472       2.8400E+02
      2.5986E+04     4998       9.1150E+02
      1.2708E+04     2439       5.4650E+02
      1.9190E+04     3592       6.5950E+02
      2.7285E+04     5046       1.1245E+03
      1.9396E+04     3635       6.4500E+02
      1.7652E+04     3393       7.0850E+02
      1.7849E+04     3346       6.8800E+02
      1.7888E+04     3347       6.7950E+02
      1.7633E+04     3243       6.5700E+02
